REGDIST,Industrial_Ratio_1831,is_treated_baseline,MANUFAC,FAMTRADE
88001,0.0,0,0,62
88002,0.0,0,0,46
88002,0.0006422607578676942,1,2,236
89001,0.0,0,0,26
89001,0.0,0,0,31
89001,0.0,0,0,1
89001,0.0,0,0,95
89001,0.0,0,0,5
89002,0.0,0,0,8
89002,0.0,0,0,39
89002,0.0,0,0,1
89002,0.0,0,0,62
89002,0.0,0,0,9
89002,0.0,0,0,17
89002,0.0,0,0,1
89002,0.0,0,0,35
89002,0.0,0,0,5
90001,0.0,0,0,3
90001,0.0,0,0,0
90001,0.0,0,0,27
90001,0.0,0,0,38
90001,0.0,0,0,502
90002,0.0,0,0,44
90002,0.0,0,0,0
90002,0.0,0,0,3
90002,0.0,0,0,8
90002,0.0,0,0,1
90002,0.0,0,0,26
90002,0.0,0,0,0
90002,0.0,0,0,22
90002,0.0,0,0,204
90002,0.0,0,0,9
90002,0.0,0,0,12
90002,0.0,0,0,3
90002,0.0,0,0,10
90003,0.0,0,0,31
90003,0.0007135212272565109,1,2,239
90003,0.0,0,0,11
90003,0.0,0,0,9
90003,0.0,0,0,0
90003,0.0,0,0,2
90003,0.0,0,0,2
90003,0.0,0,0,1
90003,0.0,0,0,0
91001,0.0,0,0,16
91001,0.0,0,0,2
91001,0.0,0,0,13
91001,0.0,0,0,25
91001,0.0,0,0,27
91001,0.0,0,0,6
91001,0.0,0,0,14
91002,0.0,0,0,4
91002,0.0,0,0,5
91002,0.0,0,0,20
91002,0.0,0,0,9
91002,0.0,0,0,2
91002,0.0,0,0,10
91002,0.0,0,0,24
91002,0.0,0,0,20
91003,0.0,0,0,2
91003,0.0,0,0,0
91003,0.0,0,0,6
91003,0.0,0,0,27
91003,0.0,0,0,1
91003,0.0,0,0,0
91003,0.0,0,0,35
91003,0.0,0,0,17
91004,0.0024009603841536613,1,2,35
91004,0.0,0,0,24
91004,0.0,0,0,0
91004,0.0,0,0,12
91004,0.0,0,0,38
91004,0.0,0,0,8
91004,0.0,0,0,20
91005,0.0,0,0,0
91005,0.0,0,0,11
91005,0.0,0,0,26
91005,0.0,0,0,20
91005,0.0,0,0,26
91005,0.0,0,0,0
91005,0.0,0,0,0
92001,0.0,0,0,2
92001,0.0,0,0,4
92001,0.0,0,0,1
92001,0.0,0,0,24
92001,0.0,0,0,2
92001,0.0,0,0,13
92001,0.011363636363636364,1,1,4
92001,0.0,0,0,32
92001,0.0,0,0,0
92001,0.0,0,0,13
92001,0.0,0,0,18
92001,0.0,0,0,8
92002,0.0,0,0,25
92002,0.0,0,0,119
92002,0.0,0,0,29
92002,0.0,0,0,56
92002,0.0,0,0,11
92002,0.0,0,0,28
92002,0.0,0,0,46
92002,0.0,0,0,88
92002,0.0,0,0,34
92002,0.0,0,0,589
92002,0.0,0,0,38
92002,0.0,0,0,13
92003,0.0,0,0,141
93001,0.0,0,0,4
93001,0.0,0,0,21
93001,0.0,0,0,42
93001,0.0,0,0,41
93001,0.0,0,0,143
93001,0.011235955056179775,1,1,1
93001,0.0,0,0,23
93001,0.0,0,0,12
93001,0.0,0,0,8
93002,0.0,0,0,0
93002,0.0,0,0,26
93002,0.0,0,0,3
93002,0.0,0,0,8
93002,0.0,0,0,16
93002,0.0,0,0,39
93003,0.0,0,0,2
93003,0.0,0,0,2
93003,0.0,0,0,2
93003,0.0,0,0,5
93003,0.0,0,0,39
93003,0.0,0,0,16
93003,0.0,0,0,42
93003,0.0,0,0,25
93003,0.0,0,0,2
93003,0.0,0,0,0
93003,0.0,0,0,18
94001,0.0,0,0,12
94001,0.0,0,0,25
94001,0.0,0,0,44
94001,0.0,0,0,1
94001,0.0,0,0,0
94001,0.0,0,0,2
94001,0.0,0,0,12
94001,0.0,0,0,7
94002,0.0,0,0,42
94002,0.0,0,0,4
94002,0.0,0,0,0
94002,0.0029542097488921715,1,6,129
95001,0.0,0,0,20
95001,0.0,0,0,47
95001,0.00048007681228996637,1,1,239
95001,0.0,0,0,5
95001,0.0,0,0,15
95001,0.004721435316336166,1,10,139
96002,0.0,0,0,253
96002,0.0,0,0,3924
96003,0.0,0,0,588
97001,0.0,0,0,1516
98001,0.0,0,0,3
98001,0.010222626079054975,1,45,315
98001,0.0,0,0,36
98001,0.0,0,0,36
98001,0.0,0,0,22
98001,0.0,0,0,28
98002,0.0,0,0,0
98002,0.0008081896551724138,1,3,265
98002,0.0,0,0,75
99001,0.0,0,0,368
99001,0.010767160161507403,1,24,188
99002,0.0,0,0,86
99002,0.004455760661998727,1,21,387
99002,0.0,0,0,6
99002,0.0,0,0,410
99002,0.0,0,0,26
99002,0.0,0,0,0
99002,0.0,0,0,0
99003,0.0,0,0,7
99003,0.0,0,0,80
99003,0.014690451206715634,1,14,21
99003,0.0,0,0,7
99003,0.0,0,0,0
99004,0.0,0,0,1
99004,0.0,0,0,16
99004,0.0,0,0,66
99004,0.0,0,0,0
99004,0.0,0,0,0
99004,0.0,0,0,282
99004,0.0,0,0,49
99004,0.0,0,0,26
99004,0.0,0,0,18
99005,0.0,0,0,18
99005,0.0,0,0,7
99005,0.0,0,0,52
99005,0.0,0,0,41
99005,0.0,0,0,0
99005,0.0,0,0,1
99005,0.0,0,0,19
99005,0.0,0,0,4
99005,0.0,0,0,34
100001,0.01468498342018001,1,31,74
100001,0.0,0,0,38
100001,0.0017851829812555787,1,6,382
100001,0.0,0,0,77
100002,0.0,0,0,8
100002,0.0,0,0,34
101001,0.0009356287425149701,1,5,276
101001,0.001364256480218281,1,1,16
101001,0.0,0,0,38
102001,0.0,0,0,2
102001,0.0,0,0,0
102001,0.0,0,0,14
102001,0.0,0,0,14
102001,0.0,0,0,9
102001,0.0,0,0,9
102001,0.0008698173383589446,1,3,271
103001,0.0,0,0,23
103001,0.0,0,0,1
103001,0.0,0,0,0
103001,0.0,0,0,22
103001,0.009574875526618154,1,25,187
103001,0.014218009478672985,1,3,11
103001,0.0,0,0,0
103001,0.0,0,0,13
103001,0.0,0,0,12
103001,0.0,0,0,5
103001,0.0,0,0,10
104001,0.0,0,0,30
104001,0.0,0,0,7
104001,0.0,0,0,63
104001,0.0,0,0,67
104001,0.0,0,0,0
104002,0.010015408320493066,1,13,67
104002,0.0,0,0,8
104002,0.0,0,0,13
104002,0.001087547580206634,1,2,89
104003,0.0,0,0,279
105001,0.0,0,0,354
105001,0.0,0,0,201
105001,0.0,0,0,57
105001,0.0,0,0,50
105001,0.00011737089201877934,1,1,836
105001,0.0,0,0,205
106001,0.0,0,0,36
106001,0.0,0,0,15
106001,0.0,0,0,24
106001,0.0,0,0,43
106002,0.0,0,0,20
106002,0.0,0,0,3
106002,0.0,0,0,55
106002,0.0,0,0,63
106002,0.0,0,0,35
106002,0.0,0,0,51
106003,0.0,0,0,5
106003,0.0,0,0,201
106003,0.0,0,0,23
107000,0.0,0,0,14
107001,0.0,0,0,38
107001,0.0,0,0,285
107001,0.0039100684261974585,1,8,305
107001,0.0,0,0,23
107002,0.0,0,0,6
107002,0.0,0,0,0
107002,0.0,0,0,0
107002,0.0,0,0,18
107002,0.0,0,0,16
107002,0.0,0,0,19
107002,0.0,0,0,11
107002,0.0,0,0,1
107002,0.0,0,0,0
108000,0.0,0,0,6
108001,0.0,0,0,55
108001,0.0,0,0,13
108001,0.0,0,0,16
108001,0.0,0,0,13
108001,0.0,0,0,9
108002,0.0,0,0,0
108002,0.0,0,0,1
108002,0.0,0,0,10
108002,0.0,0,0,5
108002,0.0,0,0,14
108002,0.0,0,0,38
108002,0.0,0,0,0
108002,0.0,0,0,119
109000,0.0,0,0,24
109000,0.0,0,0,22
109000,0.0,0,0,22
109000,0.0,0,0,47
109000,0.0,0,0,40
109000,0.0,0,0,89
109000,0.0019023462270133164,1,3,224
109000,0.0,0,0,58
109000,0.0,0,0,17
109000,0.0,0,0,60
109000,0.0,0,0,74
109000,0.0,0,0,26
109000,0.0,0,0,117
109000,0.0,0,0,0
109001,0.0,0,0,1
109001,0.0,0,0,34
109001,0.0,0,0,2
109001,0.0,0,0,11
109001,0.0,0,0,47
109002,0.0,0,0,2
109002,0.0,0,0,19
109002,0.0,0,0,28
109002,0.0,0,0,1
109002,0.0,0,0,4
109002,0.0,0,0,14
109002,0.0,0,0,0
109002,0.0,0,0,2
109002,0.0,0,0,5
109002,0.0,0,0,8
109003,0.0,0,0,7
109003,0.0,0,0,6
109004,0.0,0,0,40
109004,0.0,0,0,4
109004,0.0,0,0,8
109004,0.0,0,0,5
109004,0.0,0,0,23
109004,0.0,0,0,50
109005,0.0,0,0,6
109005,0.0,0,0,1
109005,0.0,0,0,42
109005,0.0,0,0,16
110001,0.0,0,0,134
110001,0.0,0,0,11
110001,0.0,0,0,15
110002,0.0,0,0,5
110002,0.0,0,0,19
110002,0.0,0,0,18
110002,0.0,0,0,12
110002,0.0014064697609001407,1,1,41
110003,0.0,0,0,90
110003,0.0,0,0,90
110003,0.0,0,0,38
111001,0.0,0,0,10
111001,0.0,0,0,55
111001,0.0,0,0,2
111001,0.0,0,0,1
111001,0.0,0,0,19
112001,0.0,0,0,33
112001,0.0,0,0,5
112001,0.0,0,0,1
112001,0.0,0,0,8
112001,0.0,0,0,20
112001,0.0,0,0,114
112001,0.0,0,0,20
112001,0.0,0,0,17
112002,0.0,0,0,3
112002,0.0,0,0,38
112002,0.0,0,0,6
112002,0.0,0,0,3
112002,0.0,0,0,11
113001,0.0,0,0,10
113001,0.0,0,0,24
113001,0.0,0,0,6
113001,0.0,0,0,23
113001,0.0,0,0,13
113001,0.0,0,0,9
113001,0.0,0,0,24
113001,0.0,0,0,4
113001,0.0,0,0,4
113002,0.0,0,0,137
113002,0.0,0,0,7
113002,0.0,0,0,9
113002,0.0,0,0,17
113002,0.0,0,0,1
113002,0.0,0,0,0
113002,0.0,0,0,3
113002,0.0,0,0,7
113002,0.0,0,0,12
113002,0.0,0,0,6
114001,0.00437636761487965,1,12,247
114001,0.0,0,0,11
114001,0.0,0,0,9
114001,0.0,0,0,21
114001,0.0,0,0,14
114001,0.009569377990430622,1,4,5
114001,0.0,0,0,8
114001,0.0,0,0,0
114001,0.0,0,0,9
114001,0.0,0,0,6
114002,0.0,0,0,21
114002,0.0020833333333333333,1,2,19
114002,0.0,0,0,0
114002,0.0,0,0,29
114002,0.0,0,0,0
114002,0.0,0,0,25
114002,0.0,0,0,3
114002,0.0,0,0,36
114002,0.0,0,0,0
114002,0.0,0,0,2
115001,0.0,0,0,20
115001,0.0,0,0,22
115001,0.0,0,0,13
115001,0.0,0,0,9
115001,0.0,0,0,19
115001,0.0,0,0,12
115001,0.0011333585190782018,1,3,157
115001,0.0,0,0,8
115002,0.0,0,0,5
115002,0.0,0,0,0
115002,0.0,0,0,17
115002,0.0,0,0,48
115002,0.0,0,0,108
115002,0.0,0,0,13
115002,0.0,0,0,33
115002,0.0,0,0,17
115002,0.0,0,0,16
115002,0.0,0,0,3
116001,0.0,0,0,32
116001,0.0,0,0,375
116001,0.0,0,0,4
116001,0.0,0,0,8
116001,0.0,0,0,14
116001,0.0,0,0,14
116001,0.0,0,0,0
116001,0.0,0,0,1
116001,0.0,0,0,26
116001,0.0,0,0,0
116001,0.0,0,0,2
116001,0.0,0,0,2
116002,0.0,0,0,9
116002,0.0,0,0,6
116002,0.0,0,0,11
116002,0.0,0,0,22
116002,0.0,0,0,15
116002,0.0,0,0,14
116002,0.0,0,0,30
116002,0.0,0,0,11
116002,0.0,0,0,16
116002,0.0,0,0,9
116003,0.0,0,0,5
116003,0.0,0,0,7
116003,0.0,0,0,6
116003,0.0,0,0,7
116003,0.0,0,0,20
116003,0.0,0,0,7
116003,0.0,0,0,0
116003,0.0,0,0,10
116003,0.0,0,0,2
116003,0.0,0,0,1
116003,0.0,0,0,21
116003,0.0,0,0,4
116003,0.0,0,0,9
116003,0.0,0,0,0
116003,0.0,0,0,1
116003,0.0,0,0,27
117001,0.0,0,0,0
117001,0.0,0,0,1
117001,0.0,0,0,12
117001,0.0,0,0,13
117001,0.0,0,0,40
117001,0.0006635700066357001,1,1,109
117001,0.0,0,0,4
117001,0.004781829049611476,1,8,113
118000,0.0,0,0,4
118000,0.0,0,0,10
118000,0.0,0,0,33
118000,0.0,0,0,20
118001,0.0,0,0,28
118001,0.0,0,0,22
118001,0.0,0,0,2
118001,0.0,0,0,10
118001,0.0,0,0,34
118001,0.0,0,0,10
118001,0.0,0,0,35
118001,0.0,0,0,23
118002,0.0,0,0,30
118002,0.0,0,0,10
118002,0.0,0,0,4
118002,0.0,0,0,11
118002,0.0,0,0,8
118002,0.0,0,0,4
118002,0.0,0,0,5
118002,0.0,0,0,10
118002,0.0,0,0,1
118003,0.003369839932603201,1,16,473
118003,0.0,0,0,24
118003,0.0,0,0,4
118003,0.0,0,0,0
118003,0.0,0,0,9
118003,0.0,0,0,18
118004,0.0,0,0,6
118004,0.0,0,0,45
118004,0.0,0,0,1
118004,0.0,0,0,12
118004,0.0,0,0,7
119001,0.0,0,0,6
119001,0.0,0,0,16
119001,0.0,0,0,1
119001,0.0,0,0,6
119001,0.0,0,0,0
119001,0.0,0,0,0
119001,0.002364066193853428,1,3,69
119002,0.0,0,0,18
119002,0.0,0,0,20
119002,0.0,0,0,0
119002,0.0,0,0,3
119002,0.001184834123222749,1,3,110
119002,0.0,0,0,2
119002,0.0,0,0,70
119002,0.0,0,0,7
120001,0.0,0,0,15
120001,0.006597549481621112,1,7,75
120001,0.0,0,0,16
120001,0.001199040767386091,1,3,121
120001,0.0,0,0,0
120001,0.0,0,0,27
120002,0.0,0,0,5
120002,0.0,0,0,13
120002,0.0036918946131901326,1,22,623
120002,0.0,0,0,17
120002,0.0,0,0,0
120003,0.0,0,0,18
120003,0.0,0,0,42
120003,0.0,0,0,10
120003,0.0,0,0,16
120003,0.0042706964520367935,1,13,218
120003,0.0,0,0,45
120003,0.0,0,0,10
121001,0.0,0,0,0
121001,0.0,0,0,0
121001,0.0,0,0,2
121001,0.0,0,0,8
121001,0.0,0,0,35
121001,0.0,0,0,78
121001,0.0,0,0,0
121001,0.0,0,0,31
121001,0.0,0,0,3
121002,0.0,0,0,10
121002,0.0,0,0,115
121002,0.0,0,0,12
121002,0.0,0,0,19
121002,0.0,0,0,29
121002,0.0,0,0,3
121002,0.0,0,0,26
121002,0.0,0,0,10
121002,0.0,0,0,1
121002,0.0,0,0,141
121002,0.0006501950585175553,1,1,129
121002,0.0,0,0,27
121002,0.0,0,0,7
121003,0.0014104372355430183,1,2,225
121003,0.0,0,0,12
121003,0.0,0,0,5
121003,0.0,0,0,19
121003,0.0,0,0,22
121003,0.0,0,0,68
121003,0.0,0,0,7
121003,0.0,0,0,0
121003,0.0,0,0,21
122001,0.0,0,0,8
122001,0.0,0,0,7
122001,0.0,0,0,11
122001,0.0,0,0,0
122001,0.0,0,0,12
122001,0.0,0,0,7
122001,0.0,0,0,2
122001,0.0,0,0,1
122001,0.0,0,0,20
122001,0.0,0,0,0
122001,0.0,0,0,39
122001,0.0,0,0,21
122001,0.0,0,0,7
122002,0.0,0,0,10
122002,0.0,0,0,2
122002,0.0,0,0,1
122002,0.0,0,0,188
122002,0.0,0,0,1
122002,0.0,0,0,20
122002,0.0,0,0,64
122002,0.0,0,0,2
122002,0.0,0,0,1
122003,0.0,0,0,1
122003,0.0,0,0,27
122003,0.0,0,0,10
122003,0.0,0,0,0
122003,0.0,0,0,5
122003,0.0,0,0,6
122003,0.0,0,0,16
122003,0.0,0,0,1
122003,0.0,0,0,6
122003,0.0,0,0,31
122003,0.0,0,0,21
123001,0.0,0,0,9
123001,0.0,0,0,12
123001,0.0,0,0,0
123001,0.0,0,0,12
123001,0.0,0,0,17
123001,0.0,0,0,0
123001,0.0,0,0,2
123002,0.04709141274238227,1,221,630
123002,0.01060070671378092,1,6,64
123002,0.0,0,0,0
123002,0.0,0,0,0
123002,0.0,0,0,2
123002,0.0,0,0,2
123002,0.0,0,0,58
123002,0.0,0,0,0
123002,0.0,0,0,0
123002,0.0,0,0,8
123002,0.0,0,0,0
123002,0.0,0,0,2
123002,0.0,0,0,8
123002,0.0,0,0,0
123003,0.0,0,0,2
123003,0.0,0,0,0
123003,0.0,0,0,2
123003,0.0,0,0,0
123003,0.0,0,0,0
123003,0.0,0,0,0
123003,0.0,0,0,10
123003,0.0,0,0,0
123003,0.0,0,0,0
123003,0.0,0,0,9
123003,0.0,0,0,11
123003,0.0,0,0,1
123003,0.0,0,0,0
123003,0.0,0,0,1
123003,0.0,0,0,0
123003,0.0,0,0,4
123003,0.0,0,0,10
123004,0.0,0,0,17
123004,0.0,0,0,6
123004,0.0,0,0,0
123004,0.0,0,0,2
123004,0.0,0,0,18
123004,0.0,0,0,6
123004,0.0,0,0,28
123004,0.0,0,0,8
123004,0.0,0,0,13
123004,0.0,0,0,17
123005,0.0,0,0,2
123005,0.0,0,0,9
123005,0.0,0,0,23
123005,0.0,0,0,23
123005,0.0,0,0,28
123005,0.0,0,0,36
123005,0.0,0,0,10
124001,0.0,0,0,9
124001,0.0,0,0,2
124001,0.0,0,0,28
124001,0.0,0,0,13
124001,0.0,0,0,2
124001,0.003169572107765452,1,2,28
124001,0.0,0,0,14
124001,0.0,0,0,10
124001,0.0,0,0,13
124001,0.0,0,0,2
124001,0.0019230769230769232,1,1,20
124001,0.025927403270841642,1,65,407
124002,0.0,0,0,9
124002,0.0,0,0,4
124002,0.0,0,0,19
124002,0.0,0,0,1
124002,0.0,0,0,13
124002,0.0,0,0,14
124002,0.0,0,0,6
124002,0.0,0,0,4
124002,0.0,0,0,30
124002,0.0,0,0,53
124002,0.0,0,0,7
124002,0.0,0,0,7
124003,0.0,0,0,12
124003,0.0,0,0,24
124003,0.0,0,0,4
124003,0.0,0,0,40
124003,0.0,0,0,33
124003,0.0,0,0,11
124003,0.0,0,0,6
124003,0.0,0,0,5
124003,0.0,0,0,1
125001,0.0,0,0,10
125001,0.0,0,0,12
125001,0.0,0,0,19
125001,0.0,0,0,40
125001,0.0,0,0,2
125001,0.0,0,0,46
125001,0.0,0,0,29
125001,0.0,0,0,2
125001,0.0,0,0,16
125001,0.0,0,0,31
125001,0.0,0,0,5
125001,0.0,0,0,6
125001,0.0,0,0,0
125001,0.0,0,0,16
125002,0.0,0,0,5
125002,0.008778930566640064,1,11,70
125002,0.0,0,0,4
125002,0.0,0,0,1
125002,0.006153846153846154,1,2,10
125002,0.0,0,0,24
125002,0.0,0,0,0
125002,0.001199040767386091,1,1,114
125002,0.001774622892635315,1,2,138
125002,0.0,0,0,3
125002,0.0,0,0,6
125002,0.0,0,0,12
125002,0.0,0,0,3
125002,0.0022026431718061676,1,1,45
125002,0.0,0,0,46
125002,0.0,0,0,2
125002,0.0,0,0,52
126001,0.0,0,0,12
126001,0.0,0,0,33
126001,0.0,0,0,25
126001,0.003076923076923077,1,4,25
126001,0.0,0,0,10
126001,0.0,0,0,32
126001,0.0,0,0,7
126001,0.0,0,0,11
126001,0.0,0,0,10
126002,0.0,0,0,32
126002,0.0,0,0,17
126002,0.0,0,0,32
126002,0.0,0,0,1
126002,0.0,0,0,9
126002,0.0,0,0,16
126002,0.0,0,0,32
126002,0.0,0,0,29
126002,0.0,0,0,8
126002,0.0,0,0,3
126002,0.0,0,0,8
126002,0.0,0,0,11
126003,0.0,0,0,13
126003,0.0,0,0,12
126003,0.0,0,0,66
126003,0.0,0,0,5
126003,0.0,0,0,2
126003,0.0,0,0,8
126003,0.0,0,0,109
126003,0.0,0,0,36
127001,0.012797881729920565,1,87,832
127001,0.0,0,0,0
127002,0.011363636363636364,1,46,507
127003,0.003158559696778269,1,15,457
127003,0.0,0,0,10
128000,0.0,0,0,32
128000,0.0,0,0,18
128000,0.0,0,0,36
128000,0.0,0,0,21
128001,0.0,0,0,12
128001,0.0,0,0,1
128001,0.0,0,0,20
128001,0.0,0,0,8
128001,0.0,0,0,9
128001,0.0,0,0,16
128001,0.0009398496240601503,1,1,65
128001,0.0,0,0,260
128002,0.0,0,0,49
128002,0.0,0,0,15
128002,0.0,0,0,4
128002,0.0,0,0,30
128002,0.0,0,0,50
128002,0.0,0,0,15
128002,0.0,0,0,55
128002,0.0,0,0,20
129000,0.0,0,0,210
129000,0.0,0,0,274
129001,0.0,0,0,3
129001,0.0,0,0,24
129001,0.0,0,0,27
129002,0.0311284046692607,1,24,35
129002,0.0,0,0,42
130001,0.0,0,0,47
130001,0.0,0,0,33
130001,0.0,0,0,56
130001,0.0,0,0,110
130002,0.0,0,0,7
131001,0.0,0,0,296
131001,0.0,0,0,83
131001,0.0,0,0,22
131002,0.0,0,0,727
131002,0.0,0,0,0
131002,0.0,0,0,493
131002,0.0,0,0,60
132001,0.0,0,0,21
132001,0.024891774891774892,1,23,50
132001,0.0,0,0,17
132001,0.0,0,0,20
132001,0.0,0,0,4
132001,0.0,0,0,40
132001,0.0,0,0,138
132002,0.004132231404958678,1,4,29
132002,0.0,0,0,17
132002,0.0,0,0,41
132002,0.0,0,0,40
132002,0.008045052292839904,1,20,202
132002,0.01443001443001443,1,20,61
133001,0.0,0,0,34
133001,0.0,0,0,36
133001,0.0,0,0,253
133002,0.026459143968871595,1,34,68
133002,0.0,0,0,12
133002,0.0,0,0,347
133003,0.0,0,0,79
133003,0.0,0,0,9
133003,0.0022727272727272726,1,3,87
133003,0.0,0,0,48
134001,0.003228646903434106,1,11,83
134001,0.0,0,0,383
134002,0.0,0,0,270
134003,0.0,0,0,335
134003,0.0062957728382371835,1,49,896
134004,0.001001201441730076,1,5,531
134005,0.0,0,0,128
134005,0.0,0,0,16
134005,0.00989282769991756,1,12,83
134005,0.0,0,0,0
135001,0.0,0,0,213
135001,0.0,0,0,42
135002,0.0,0,0,45
135002,0.0,0,0,17
135002,0.0,0,0,71
135002,0.0,0,0,68
135003,0.0,0,0,0
135003,0.0,0,0,98
135004,0.0,0,0,163
136001,0.0,0,0,17
136001,0.0,0,0,113
136001,0.0,0,0,6
136001,0.0,0,0,58
136002,0.00042211903756859433,1,1,180
136002,0.0,0,0,15
136002,0.0,0,0,48
136002,0.0,0,0,8
136003,0.0,0,0,176
136003,0.0,0,0,45
137001,0.0,0,0,338
137002,0.0,0,0,166
137002,0.0,0,0,84
137002,0.001072961373390558,1,3,80
137002,0.0,0,0,44
137003,0.001220703125,1,10,507
137004,0.011461643213799364,1,101,578
137005,0.0,0,0,9
137005,0.03393939393939394,1,28,36
137005,0.0,0,0,21
137005,0.014986376021798364,1,33,229
137006,0.0007966540529774945,1,4,339
138001,0.0,0,0,20
138001,0.0,0,0,53
138001,0.0,0,0,122
138001,0.0,0,0,14
138002,0.0,0,0,3
138002,0.0,0,0,7
138002,0.0,0,0,29
138002,0.0,0,0,3
138002,0.0,0,0,46
138002,0.0,0,0,40
138003,0.0,0,0,24
138003,0.0,0,0,310
138004,0.0,0,0,13
138004,0.0,0,0,20
138004,0.006161971830985915,1,14,141
139001,0.0,0,0,17
139001,0.0,0,0,23
139001,0.0,0,0,108
139001,0.0,0,0,7
139002,0.0,0,0,32
139002,0.0,0,0,9
139002,0.0,0,0,5
139002,0.0,0,0,17
139002,0.0,0,0,24
139002,0.0,0,0,28
139002,0.0,0,0,7
139002,0.0,0,0,60
139002,0.0,0,0,9
139003,0.003031834259727135,1,12,329
139003,0.0,0,0,10
139003,0.0,0,0,27
139003,0.0,0,0,62
139004,0.0,0,0,15
139004,0.0,0,0,70
139004,0.0,0,0,8
139004,0.0,0,0,20
139004,0.0,0,0,2
140001,0.0,0,0,26
140001,0.0,0,0,20
140001,0.0,0,0,0
140001,0.0,0,0,8
140001,0.0,0,0,19
140001,0.0,0,0,19
140001,0.0,0,0,0
140001,0.0,0,0,83
140001,0.0,0,0,2
140001,0.0,0,0,3
140001,0.0,0,0,22
140001,0.0,0,0,3
140001,0.0,0,0,0
140001,0.0,0,0,3
140001,0.0,0,0,6
140001,0.0,0,0,9
140001,0.0,0,0,17
140002,0.0,0,0,42
140002,0.0,0,0,51
140002,0.0,0,0,41
140002,0.0,0,0,12
140002,0.0,0,0,2
140002,0.0,0,0,32
140002,0.0,0,0,14
140002,0.0,0,0,11
140002,0.0,0,0,9
140002,0.0,0,0,0
140002,0.0,0,0,5
140002,0.004123711340206186,1,2,39
140002,0.0015723270440251573,1,2,137
140002,0.0,0,0,21
140002,0.0,0,0,30
140003,0.0,0,0,7
140003,0.0,0,0,31
140003,0.0,0,0,56
140003,0.0,0,0,18
140003,0.0,0,0,8
140003,0.0,0,0,7
140003,0.0,0,0,37
140003,0.0,0,0,96
140003,0.003110419906687403,1,2,36
140003,0.0,0,0,19
140003,0.0,0,0,1
140003,0.0,0,0,11
140003,0.0,0,0,4
140003,0.0,0,0,3
141001,0.0,0,0,131
141001,0.0,0,0,3
141001,0.0,0,0,0
141001,0.0,0,0,14
141001,0.0,0,0,10
141001,0.0,0,0,6
141001,0.0,0,0,0
141001,0.0,0,0,0
141001,0.0,0,0,4
141001,0.0,0,0,1
141001,0.0,0,0,2
141001,0.0,0,0,107
141001,0.0,0,0,51
141001,0.0,0,0,8
141001,0.0,0,0,2
141001,0.0,0,0,8
141002,0.0,0,0,37
141002,0.0,0,0,12
141002,0.0005757052389176742,1,3,452
141002,0.0,0,0,4
141002,0.0,0,0,28
141002,0.0,0,0,24
141002,0.0,0,0,41
141002,0.0,0,0,40
141002,0.0,0,0,17
141002,0.0,0,0,24
141002,0.0,0,0,60
141002,0.0,0,0,17
142001,0.0,0,0,19
142001,0.0,0,0,17
142001,0.0,0,0,15
142001,0.0,0,0,9
142001,0.0,0,0,6
142001,0.0,0,0,38
142001,0.0,0,0,37
142002,0.0,0,0,19
142002,0.0,0,0,4
142002,0.0,0,0,44
142002,0.0,0,0,22
142002,0.0,0,0,2
142002,0.0,0,0,73
142002,0.0,0,0,130
142002,0.0,0,0,169
142002,0.0,0,0,20
142002,0.0,0,0,70
142002,0.0,0,0,1
142002,0.0,0,0,29
142002,0.0,0,0,20
143001,0.0,0,0,30
143001,0.0,0,0,175
143001,0.0,0,0,31
143001,0.0,0,0,19
143002,0.0,0,0,4
143002,0.0,0,0,8
143002,0.0,0,0,2
143002,0.0,0,0,94
144001,0.0,0,0,74
144001,0.003419638495359062,1,7,142
144001,0.0,0,0,24
144001,0.0,0,0,77
144002,0.0,0,0,31
144002,0.0,0,0,9
144002,0.005821474773609315,1,18,422
144002,0.0,0,0,37
144002,0.007738607050730868,1,9,101
144002,0.0,0,0,64
144002,0.025048169556840076,1,26,96
145001,0.0,0,0,66
145001,0.0012610340479192938,1,2,157
145002,0.009635367466465143,1,51,412
145003,0.00021862702229995628,1,1,404
145003,0.0,0,0,35
145004,0.0,0,0,149
146001,0.0,0,0,36
146001,0.0,0,0,16
146001,0.0007027406886858749,1,1,123
146002,0.01029628073124606,1,49,323
146003,0.0,0,0,48
146003,0.0,0,0,42
147001,0.0,0,0,24
147001,0.0,0,0,223
147001,0.0,0,0,5
147001,0.0,0,0,67
147002,0.0,0,0,29
147002,0.0,0,0,19
147002,0.0,0,0,16
147002,0.0,0,0,0
147002,0.021788990825688075,1,76,248
147002,0.0,0,0,12
148001,0.0,0,0,8
148001,0.0,0,0,104
148002,0.012738853503184714,1,2,11
148002,0.0005567928730512249,1,3,498
148003,0.01455965909090909,1,41,260
148003,0.028169014084507043,1,14,37
148004,0.0,0,0,73
148004,0.0014124293785310734,1,2,83
148004,0.023112480739599383,1,15,36
148005,0.0,0,0,117
148005,0.0009066183136899365,1,1,67
148005,0.0,0,0,5
149001,0.0,0,0,33
149001,0.0,0,0,9
149001,0.0,0,0,8
149001,0.0,0,0,2
149001,0.0,0,0,73
149001,0.0,0,0,96
149002,0.0,0,0,53
149002,0.0,0,0,294
149002,0.0,0,0,88
149002,0.0,0,0,117
149002,0.04985337243401759,1,34,68
149003,0.0,0,0,8
