REGDIST,Year,Area_Change_Pct,Centroid_Shift_M,Unstable
OUNDLE,1881,0.0,0.0,False
OUNDLE,1881,43.89999363837557,12597.415529091799,True
OUNDLE,1881,3.393845267833987,9118.208256080121,False
PETERBOROUGH,1881,0.0,0.0,False
PETERBOROUGH,1881,22.61992840334488,8224.437540337449,True
PETERBOROUGH,1881,9.372894937307837,17004.01205147389,True
PETERBOROUGH,1881,40.47467054752064,18069.120595479533,True
HUNTINGDON,1881,0.0,0.0,False
HUNTINGDON,1881,23.60421561718985,10059.206122281985,True
HUNTINGDON,1881,5.310134970807582,17127.90540827889,True
HUNTINGDON,1881,0.9412712484418516,13923.781354210962,False
ST IVES,1881,0.0,0.0,False
ST IVES,1881,3.453009965778997,5839.769938768116,False
ST IVES,1881,12.15735055433092,14709.458927746862,True
ST IVES,1881,1.1981678497055959,10869.575527102117,False
ST NEOTS,1881,0.0,0.0,False
ST NEOTS,1881,18.51195546340023,10427.479677387755,True
BEDFORD,1881,0.3908475142094377,21.305966278307046,False
BEDFORD,1881,10.68188949974305,4749.423056052365,True
BEDFORD,1881,15.768183420517662,10411.92150604062,True
BEDFORD,1881,33.41796939948969,14706.90587173642,True
BEDFORD,1881,27.7769094234464,14626.256064467087,True
BEDFORD,1881,43.61843862964617,15620.047994864091,True
BEDFORD,1881,7.201793775701678,10063.786791124618,True
BIGGLESWADE,1881,0.0,0.0,False
BIGGLESWADE,1881,20.137772039114058,8642.480094329978,True
AMPTHILL,1881,0.0,0.0,False
AMPTHILL,1881,54.1954564337203,7212.022749331575,True
AMPTHILL,1881,18.81308336433477,15242.235299803559,True
WOBURN,1881,0.0,0.0,False
WOBURN,1881,24.01870993990929,7676.785269050361,True
LEIGHTON BUZZARD,1881,0.0,0.0,False
LEIGHTON BUZZARD,1881,8.775666518393384,4423.938676094175,True
LEIGHTON BUZZARD,1881,48.67094538631873,9243.230827366036,True
LEIGHTON BUZZARD,1881,31.91553524749196,8503.910208930232,True
LUTON,1881,0.0,0.0,False
LUTON,1881,92.1484466527593,7409.617701337868,True
CAXTON,1881,0.0,0.0,False
CHESTERTON,1881,0.0,0.0,False
CHESTERTON,1881,34.36641977764873,10799.333406530766,True
CHESTERTON,1881,36.574579434254595,12381.506035228536,True
CAMBRIDGE,1881,0.0,0.0,False
CAMBRIDGE,1881,73.87305432230855,1614.5264217631723,True
CAMBRIDGE,1881,93.09955692271079,1460.0945559427105,True
CAMBRIDGE,1881,0.8521400427704026,3232.2210695925364,False
LINTON,1881,0.0,0.0,False
LINTON,1881,6.743022636707396,9396.239715315261,True
LINTON,1881,20.955368591555157,12486.905744672198,True
NEWMARKET,1881,0.0,0.0,False
NEWMARKET,1881,28.61494462162822,8863.11164656035,True
NEWMARKET,1881,29.183149133844218,10449.98950167765,True
NEWMARKET,1881,12.486213383868686,8591.889144921419,True
NEWMARKET,1881,39.95320937340222,15573.571336299243,True
ELY,1881,0.0,0.0,False
ELY,1881,14.513467305335853,5883.255266552403,True
ELY,1881,10.223383008776302,11680.507839296302,True
ELY,1881,65.56205245969927,15353.411300476433,True
NORTH WITCHFORD,1881,0.0,0.0,False
NORTH WITCHFORD,1881,14.127128587366991,7490.221786659476,True
WHITTLESEY,1881,0.0,0.0,False
WISBECH,1881,0.0,0.0,False
WISBECH,1881,76.39183858301027,4218.413531500652,True
WISBECH,1881,45.34234885136908,11407.413116654907,True
WISBECH,1881,19.43131973087216,17547.73757927702,True
WISBECH,1881,24.81203147282926,8217.971814561719,True
WISBECH,1881,23.462816595674628,14826.43191656855,True
WEST HAM,1881,0.0,0.0,False
WEST HAM,1881,796.6232591248361,3257.494979621566,True
WEST HAM,1881,491.1090200183605,3123.8287034726927,True
WEST HAM,1881,707.1718174166289,6195.023196554679,True
EPPING,1881,0.0,0.0,False
EPPING,1881,22.518871864814326,9281.667824512786,True
EPPING,1881,21.02547453159135,15069.747225565732,True
ONGAR,1881,0.0,0.0,False
ONGAR,1881,2.8348637820665963,8721.21843898829,False
ROMFORD,1881,0.0,0.0,False
ROMFORD,1881,46.70843461386689,5832.148029865965,True
ROMFORD,1881,78.92506530395116,7510.036024471326,True
ROMFORD,1881,19.48832278752759,5794.309421787692,True
ORSETT,1881,0.0,0.0,False
ORSETT,1881,71.72941417761969,8483.929268626625,True
BILLERICAY,1881,0.0,0.0,False
BILLERICAY,1881,33.887563007759724,6883.593326306828,True
BILLERICAY,1881,16.216272971133552,13800.276459729912,True
CHELMSFORD,1881,2.8725075608771538,100.23270951971878,False
CHELMSFORD,1881,88.23447793851224,6635.621921492464,True
CHELMSFORD,1881,32.81925615359641,11314.077064623294,True
CHELMSFORD,1881,35.00178019416148,15100.614510720236,True
CHELMSFORD,1881,47.31267185425164,6820.276737356546,True
ROCHFORD,1881,9.448562378509658,640.4978760552835,True
ROCHFORD,1881,70.78017637892144,7416.900672085866,True
ROCHFORD,1881,34.2600033106169,9265.26737741701,True
ROCHFORD,1881,40.336949216951,15655.86564212299,True
MALDON,1881,0.0,0.0,False
MALDON,1881,18.73423501969491,6224.769405699136,True
MALDON,1881,24.96242520162463,11147.753147284702,True
MALDON,1881,10.22208677164113,15254.114521156967,True
MALDON,1881,23.579278874267214,12594.28895185629,True
TENDRING,1881,34.96566444946595,4392.122702115899,True
TENDRING,1881,94.35988480864184,16657.149426377786,True
TENDRING,1881,35.807864014040966,11598.865158357174,True
TENDRING,1881,12.37717752893334,7978.046305932768,True
COLCHESTER,1881,0.0,0.0,False
COLCHESTER,1881,34.64536673297023,3706.5472130296885,True
COLCHESTER,1881,34.95123467273811,3496.269665318146,True
LEXDEN,1881,60.20501645537727,4229.07565997085,True
LEXDEN,1881,361.9153734355248,6672.021760239447,True
LEXDEN,1881,453.17276616424,13511.77464334564,True
LEXDEN,1881,318.3030658706089,17002.33034098926,True
LEXDEN,1881,249.90518798363078,13171.325022206398,True
HALSTEAD,1881,0.0,0.0,False
HALSTEAD,1881,11.892696950483586,9525.130470302125,True
BRAINTREE,1881,0.0,0.0,False
BRAINTREE,1881,35.79458653409895,9765.798485513797,True
BRAINTREE,1881,56.859939443751806,16917.63228302545,True
BRAINTREE,1881,59.14963916055017,17819.17382045504,True
BRAINTREE,1881,10.836905468733264,19298.22270180569,True
BRAINTREE,1881,36.56783025214494,11685.680663596906,True
DUNMOW,1881,0.0,0.0,False
DUNMOW,1881,5.032836392279604,7874.057106328608,True
DUNMOW,1881,21.225976319274057,13541.405930790032,True
DUNMOW,1881,11.032208350976688,8422.999654075575,True
SAFFRON WALDEN,1881,0.0,0.0,False
SAFFRON WALDEN,1881,25.61223646333871,6767.757418143245,True
SAFFRON WALDEN,1881,14.44240801769574,11223.375198200743,True
RISBRIDGE,1881,0.0,0.0,False
RISBRIDGE,1881,3.842584003234365,9735.155607413082,False
RISBRIDGE,1881,12.90445748717718,6599.806461245819,True
SUDBURY,1881,0.9221176341231334,28.157650162252192,False
SUDBURY,1881,1.239583373275972,13128.862902912299,False
SUDBURY,1881,51.23137908545845,6440.358947249763,True
SUDBURY,1881,6.815626760944299,8689.493510223298,True
SUDBURY,1881,5.923191180997004,10410.460156269894,True
COSFORD,1881,0.0,0.0,False
COSFORD,1881,6.116159421513469,9388.68617181492,True
THINGOE,1881,0.0,0.0,False
THINGOE,1881,21.695658893342006,9664.348838980286,True
THINGOE,1881,11.85549502767911,13095.420175893123,True
MILDENHALL,1881,0.0,0.0,False
MILDENHALL,1881,115.06673442361549,7397.696201275136,True
STOW,1881,0.0,0.0,False
STOW,1881,0.4978343825795313,9628.22055026056,False
STOW,1881,17.17992863432535,11025.768635323762,True
HARTISMERE,1881,0.0,0.0,False
HARTISMERE,1881,29.008833728092924,8982.46930869914,True
HARTISMERE,1881,4.986938491104132,7723.331840597879,False
HOXNE,1881,0.0,0.0,False
HOXNE,1881,1.3788164235918516,8488.28988245386,False
BOSMERE,1881,0.0,0.0,False
BOSMERE,1881,8.001016525055014,9070.94199862739,True
SAMFORD,1881,0.0,0.0,False
SAMFORD,1881,0.8366474024059203,8854.403867172601,False
IPSWICH,1881,0.02274428328203298,0.3713813683016034,False
IPSWICH,1881,50.05418416355825,3681.368339103018,True
IPSWICH,1881,41.04500604776959,2427.498946948399,True
WOODBRIDGE,1881,58.7745249258682,2624.2974606033804,True
WOODBRIDGE,1881,33.43697176163209,10954.193679429349,True
WOODBRIDGE,1881,10.592864443713124,13074.891659990233,True
PLOMESGATE,1881,0.0,0.0,False
PLOMESGATE,1881,7.239047830103289,5108.453926330319,True
PLOMESGATE,1881,232.8138315069267,15737.983298872417,True
PLOMESGATE,1881,21.696197916708773,16816.201676694953,True
PLOMESGATE,1881,3.082288558776475,10856.662342039905,False
BLYTHING,1881,0.0,0.0,False
BLYTHING,1881,29.938732832561076,10767.683725669089,True
BLYTHING,1881,20.199045468017854,12367.419064276679,True
WANGFORD,1881,0.0,0.0,False
WANGFORD,1881,11.299039222483803,9168.33747055737,True
MUTFORD,1881,0.0,0.0,False
MUTFORD,1881,17.62106404223117,7706.6256563989955,True
MUTFORD,1881,0.2437648851031502,14005.15251722777,False
YARMOUTH,1881,0.0,0.0,False
YARMOUTH,1881,93.7000164144846,2694.5176636147244,True
FLEGG,1881,0.0,0.0,False
FLEGG,1881,20.2260460266274,5497.898911330829,True
ERPINGHAM,1881,0.0,0.0,False
ERPINGHAM,1881,13.616772182367423,9973.974178756556,True
ERPINGHAM,1881,24.523551737874662,18806.349271442166,True
AYLSHAM,1881,0.0,0.0,False
AYLSHAM,1881,32.1302359340614,12194.552977825346,True
NORWICH,1881,0.0,0.0,False
NORWICH,1881,0.31314225524720996,2760.056414496507,False
NORWICH,1881,78.1108229807891,3255.9198932279296,True
NORWICH,1881,122.99447329101191,3671.370400229998,True
NORWICH,1881,87.45448974924119,2122.360501686194,True
FOREHOE,1881,0.0,0.0,False
FOREHOE,1881,45.54934978703912,8894.931520924925,True
HENSTEAD,1881,0.0,0.0,False
HENSTEAD,1881,6.927290009337496,8891.675673277414,True
BLOFIELD,1881,0.0,0.0,False
BLOFIELD,1881,45.393626617607566,8144.940782250547,True
LODDON,1881,0.0,0.0,False
LODDON,1881,20.68410573545671,9307.729199634303,True
LODDON,1881,35.0389894170652,11496.191726197882,True
DEPWADE,1881,0.0,0.0,False
DEPWADE,1881,7.611767906946572,10357.002757554774,True
DEPWADE,1881,11.873853752809637,6592.211972212123,True
DEPWADE,1881,1.5855780296811186,13441.161373454908,False
GUILTCROSS,1881,0.0,0.0,False
GUILTCROSS,1881,33.05285976703299,7811.86623704532,True
WAYLAND,1881,0.0,0.0,False
WAYLAND,1881,18.078192995310992,7912.47169577822,True
MITFORD,1881,0.0,0.0,False
MITFORD,1881,49.73871183155884,7692.505160104314,True
MITFORD,1881,24.081220227426897,13917.315779282364,True
MITFORD,1881,69.28387924410467,7932.501136822909,True
MITFORD,1881,134.6504033146398,15868.433470563972,True
MITFORD,1881,69.80130735962868,16905.06703731173,True
WALSINGHAM,1881,0.0,0.0,False
WALSINGHAM,1881,10.026765036890334,8959.575471134254,True
WALSINGHAM,1881,29.475786029905215,13949.089340368553,True
DOCKING,1881,0.0,0.0,False
DOCKING,1881,3.7778564311617435,12934.900778886671,False
DOCKING,1881,13.31418406825105,8128.952113200898,True
FREEBRIDGE LYNN,1881,0.0,0.0,False
FREEBRIDGE LYNN,1881,15.884483838268798,7422.924924919563,True
FREEBRIDGE LYNN,1881,62.920116124752276,11386.625378969891,True
FREEBRIDGE LYNN,1881,57.89694241109724,8707.355482264336,True
KING'S LYNN,1881,540.2853638631921,457.5750285620673,True
KING'S LYNN,1881,5497.195765651206,2227.1808061280813,True
DOWNHAM,1881,0.0,0.0,False
DOWNHAM,1881,5.143364627471612,12061.251139609385,True
DOWNHAM,1881,21.711533063986977,9219.425432153972,True
SWAFFHAM,1881,102.66968985966693,4417.9865005098145,True
THETFORD,1881,1.038145943971986,113.7633656586713,False
THETFORD,1881,24.889352669858397,18935.314834552333,True
HIGHWORTH,1881,0.934703148290539,57.14205254088665,False
HIGHWORTH,1881,16.013370749580563,9523.305009789834,True
CRICKLADE,1881,0.0,0.0,False
CRICKLADE,1881,8.044051094893936,10393.448630303266,True
MALMESBURY,1881,0.0,0.0,False
MALMESBURY,1881,28.725322320896424,9924.429303478715,True
CHIPPENHAM,1881,0.0,0.0,False
CHIPPENHAM,1881,22.87811397592315,7344.8256224177485,True
CHIPPENHAM,1881,4.819656569086648,10404.366257369938,False
CHIPPENHAM,1881,14.941281085994465,9986.687172431566,True
CALNE,1881,0.0,0.0,False
MARLBOROUGH,1881,0.0,0.0,False
DEVIZES,1881,13.620212016050862,713.0462102627508,True
DEVIZES,1881,1.9487114792170093,10244.466573045382,False
DEVIZES,1881,38.200708322838125,9178.035591643187,True
MELKSHAM,1881,0.0,0.0,False
MELKSHAM,1881,74.66961481853455,7017.534356801511,True
BRADFORD ON AVON,1881,0.0,0.0,False
BRADFORD ON AVON,1881,54.82658238869097,3291.3447518404428,True
WESTBURY,1881,0.0,0.0,False
WESTBURY,1881,151.32909236814334,6825.181681501144,True
WESTBURY,1881,27.33563491326299,4012.6424727448557,True
WARMINSTER,1881,0.0,0.0,False
WARMINSTER,1881,44.586087795939136,4975.3313279678205,True
WARMINSTER,1881,126.50152158042116,10836.146667538813,True
PEWSEY,1881,12.968434589730052,668.4134941493553,True
PEWSEY,1881,1.089873106661058,10551.287886790305,False
AMESBURY,1881,0.0,0.0,False
AMESBURY,1881,51.83007407960923,9633.825095329363,True
AMESBURY,1881,9.406307270361243,15833.409452348715,True
ALDERBURY,1881,1.6031328075384443,115.4410482862715,False
ALDERBURY,1881,21.814315406037096,7549.646444192305,True
ALDERBURY,1881,62.80713943664485,8611.198297305289,True
ALDERBURY,1881,99.34388881897303,8438.335171309222,True
WILTON,1881,184.63509836367012,484093.43741221033,True
WILTON,1881,271.13967569252424,492644.3166421773,True
TISBURY,1881,0.0,0.0,False
TISBURY,1881,42.67367501538635,6184.6458059741235,True
TISBURY,1881,43.67224455987481,10715.644509797079,True
MERE,1881,0.0,0.0,False
SHAFTESBURY,1881,0.0,0.0,False
SHAFTESBURY,1881,92.05090166545284,7195.8390697489785,True
SHAFTESBURY,1881,71.64336925556704,4754.920013269123,True
STURMINSTER,1881,0.0,0.0,False
STURMINSTER,1881,49.948715534633095,6607.355100505767,True
BLANDFORD,1881,2.2825374986122786,390.0091796406381,False
BLANDFORD,1881,7.152456900528334,10257.065129721192,True
WIMBORNE,1881,0.0,0.0,False
WIMBORNE,1881,58.39832984576475,9852.342876897463,True
WIMBORNE,1881,59.375122677426226,13489.744978851078,True
POOLE,1881,0.0,0.0,False
POOLE,1881,70.02317925571695,4580.545078305916,True
POOLE,1881,48.48429771271782,8300.562621887706,True
WAREHAM,1881,0.0,0.0,False
WAREHAM,1881,10.754104629397089,4898.121184198803,True
WAREHAM,1881,164.58565171807763,12561.78787332864,True
WAREHAM,1881,175.86280150110463,18946.369890584185,True
WEYMOUTH,1881,1.1540035130654438,132.44388026824993,False
WEYMOUTH,1881,74.89481125774637,7155.302677892301,True
WEYMOUTH,1881,84.15044541902006,11551.098203408957,True
WEYMOUTH,1881,33.7900255020227,10913.408076798434,True
DORCHESTER,1881,0.0,0.0,False
DORCHESTER,1881,152.33756872724317,5997.82144131529,True
DORCHESTER,1881,271.0703986385847,9118.344907739982,True
DORCHESTER,1881,390.540194411409,13445.800929702284,True
SHERBORNE,1881,0.15672573835376494,8.782233326001354,False
SHERBORNE,1881,67.9185645163962,5466.194678376803,True
SHERBORNE,1881,33.76982222688694,7046.933322583387,True
BEAMINSTER,1881,4.688095295149662,253.43675861647458,False
BEAMINSTER,1881,46.63831591844548,11201.606564997359,True
BEAMINSTER,1881,30.72317317929954,6759.498354298232,True
BRIDPORT,1881,0.0,0.0,False
BRIDPORT,1881,88.58914224934429,5783.679477078117,True
BRIDPORT,1881,12.065430302507838,12538.886508037469,True
AXMINSTER,1881,0.0,0.0,False
AXMINSTER,1881,305.02482977225213,6093.525180815256,True
AXMINSTER,1881,264.7598000578449,11617.357751164129,True
AXMINSTER,1881,303.55382110729937,8208.786614090694,True
HONITON,1881,0.0,0.0,False
HONITON,1881,35.759870182264706,9083.07638829554,True
ST THOMAS,1881,0.0,0.0,False
ST THOMAS,1881,54.03389603095683,6076.389069704614,True
ST THOMAS,1881,15.978635069602396,5913.375376322844,True
ST THOMAS,1881,23.76085402313969,13356.204592630773,True
ST THOMAS,1881,48.28153501435795,9979.975093377878,True
ST THOMAS,1881,8.908849181876477,15334.496652266498,True
ST THOMAS,1881,12.018218062102498,20382.74922044462,True
ST THOMAS,1881,52.19271280555128,22930.77499177989,True
ST THOMAS,1881,4.471199228944289,23876.76251431166,False
ST THOMAS,1881,71.17576245245138,14103.623534438724,True
EXETER,1881,34.4292893030841,302.75290821650947,True
EXETER,1881,228.3749259256926,1710.5456638602216,True
NEWTON ABBOT,1881,0.0,0.0,False
NEWTON ABBOT,1881,261.0062642740278,9253.692336471426,True
NEWTON ABBOT,1881,256.26751843266635,21496.487211966392,True
NEWTON ABBOT,1881,408.25959225281724,19842.22481978926,True
NEWTON ABBOT,1881,213.37154564485252,11337.494744838972,True
NEWTON ABBOT,1881,67.74211520711452,10876.852146301528,True
TOTNES,1881,0.0,0.0,False
TOTNES,1881,17.858706594333835,7132.258671210093,True
TOTNES,1881,53.292513275744405,7854.873825243089,True
TOTNES,1881,26.57345568616603,6053.474053898317,True
TOTNES,1881,110.81639594083919,16163.133004809239,True
TOTNES,1881,152.67853440130696,17165.504228901773,True
TOTNES,1881,59.80481221124202,9786.691682534558,True
KINGSBRIDGE,1881,0.0,0.0,False
KINGSBRIDGE,1881,33.128155577963604,8794.72259816429,True
KINGSBRIDGE,1881,18.60931128015678,13325.847747859423,True
KINGSBRIDGE,1881,20.697131236213394,7581.646836853801,True
KINGSBRIDGE,1881,29.472019716605253,15722.233550508621,True
PLYMPTON ST MARY,1881,0.0,0.0,False
PLYMPTON ST MARY,1881,79.23407540902721,9146.486266077949,True
PLYMOUTH,1881,0.0,0.0,False
PLYMOUTH,1881,30.944541266612273,1628.8088595311192,True
EAST STONEHOUSE,1881,0.0,0.0,False
TAVISTOCK,1881,85.63794531948584,16450.10844690499,True
TAVISTOCK,1881,25.83708922618197,1574.7947573728723,True
TAVISTOCK,1881,71.31678991018326,13135.3286313006,True
TAVISTOCK,1881,71.51874814374668,19116.606755364843,True
OKEHAMPTON,1881,0.0,0.0,False
OKEHAMPTON,1881,15.576115864401988,10219.018231605452,True
OKEHAMPTON,1881,66.00216843533865,11199.445336682724,True
OKEHAMPTON,1881,11.787363308325396,22872.397619099123,True
OKEHAMPTON,1881,6.316781332944482,17691.82646665365,True
CREDITON,1881,0.0,0.0,False
CREDITON,1881,35.12153616871458,9314.790398632038,True
CREDITON,1881,42.28104458160354,11645.568140497273,True
CREDITON,1881,8.683442597519173,12089.455115519164,True
TIVERTON,1881,0.0,0.0,False
TIVERTON,1881,30.26786124788848,9046.711043223906,True
TIVERTON,1881,5.109089478718861,11689.867218588783,True
TIVERTON,1881,3.4379546928027325,9393.734916140074,False
TIVERTON,1881,17.913656702320615,13411.487598701391,True
TIVERTON,1881,24.00783612691345,17839.845425393258,True
SOUTH MOLTON,1881,0.0,0.0,False
SOUTH MOLTON,1881,26.437181413388604,12218.36703279397,True
SOUTH MOLTON,1881,28.87309790925822,12912.213056304761,True
BARNSTAPLE,1881,0.0,0.0,False
BARNSTAPLE,1881,171.99738374346447,16766.01429721726,True
BARNSTAPLE,1881,88.8737965451424,9015.379478021372,True
BARNSTAPLE,1881,49.2638724653604,14469.424063550614,True
BARNSTAPLE,1881,115.1146222975662,13250.757334976266,True
BARNSTAPLE,1881,89.91191948097467,7417.925596901997,True
TORRINGTON,1881,0.0,0.0,False
TORRINGTON,1881,11.111989233997749,11568.74016235254,True
TORRINGTON,1881,14.786137466300122,8318.588559992493,True
TORRINGTON,1881,2.7772758759947425,13408.358477604203,False
TORRINGTON,1881,19.906185733728833,7451.41030488805,True
BIDEFORD,1881,0.0,0.0,False
BIDEFORD,1881,76.04025498041463,2420.4466729103865,True
BIDEFORD,1881,401.1437342195873,6920.43566690309,True
BIDEFORD,1881,775.6133401981605,18339.31084317315,True
BIDEFORD,1881,133.09619172318577,12953.4790653353,True
HOLSWORTHY,1881,80.73553265007043,3518.025540177661,True
HOLSWORTHY,1881,59.75005538960658,7027.504440228965,True
HOLSWORTHY,1881,37.12184864060532,9019.43874944497,True
HOLSWORTHY,1881,29.285083372159544,12068.63291641071,True
HOLSWORTHY,1881,34.79943295905489,13321.215273262174,True
STRATTON,1881,0.0,0.0,False
STRATTON,1881,19.504025507234097,7229.503051510211,True
STRATTON,1881,51.40592841711621,15939.006155779201,True
CAMELFORD,1881,0.0,0.0,False
CAMELFORD,1881,95.19787569959442,7241.29360468695,True
LAUNCESTON,1881,0.0,0.0,False
LAUNCESTON,1881,6.574186334542052,9278.17431321355,True
LAUNCESTON,1881,34.68299965896631,15859.089149697415,True
LAUNCESTON,1881,82.42896021569453,13148.51859893748,True
LAUNCESTON,1881,16.474141788463278,10715.374991220648,True
ST GERMANS,1881,0.0,0.0,False
ST GERMANS,1881,59.80179743935705,9544.978786784548,True
ST GERMANS,1881,192.20533998326493,10583.326029999873,True
LISKEARD,1881,19.643305579105867,1742.0879410000973,True
LISKEARD,1881,57.772394818729936,12090.64711366874,True
LISKEARD,1881,30.735794199744877,17830.70607642363,True
LISKEARD,1881,33.70883938786681,22522.12594908761,True
BODMIN,1881,0.0,0.0,False
BODMIN,1881,55.31724496592453,11898.146325601345,True
BODMIN,1881,8.110586955793824,6883.416077891564,True
BODMIN,1881,33.86652241193714,18650.630756798768,True
ST COLUMB,1881,0.0,0.0,False
ST COLUMB,1881,18.64037316423538,8162.121772578335,True
ST COLUMB,1881,22.368210736379567,16289.806869070628,True
ST AUSTELL,1881,0.0,0.0,False
ST AUSTELL,1881,153.51915259195644,9597.757230883924,True
ST AUSTELL,1881,43.39702086219778,13931.458111341268,True
ST AUSTELL,1881,65.74075680274265,13433.085527853344,True
TRURO,1881,0.0,0.0,False
TRURO,1881,24.883489822931125,8791.579175243789,True
TRURO,1881,9.112813718238097,15015.3848585656,True
TRURO,1881,44.48683944876775,6343.8011149620115,True
TRURO,1881,53.930828735017485,11283.42068560703,True
TRURO,1881,55.381684275469425,11364.395891012073,True
FALMOUTH,1881,0.0,0.0,False
FALMOUTH,1881,19.367541949039488,5347.708351369833,True
FALMOUTH,1881,46.710260763599706,2382.0027600575863,True
FALMOUTH,1881,149.24864693365484,8696.54389248639,True
HELSTON,1881,0.0,0.0,False
HELSTON,1881,45.44941720498583,7612.415054504963,True
HELSTON,1881,54.04021426974518,12769.059838397934,True
HELSTON,1881,49.759465603139404,7458.683086856857,True
HELSTON,1881,59.07681328772632,5408.791109642209,True
REDRUTH,1881,0.0,0.0,False
REDRUTH,1881,66.6576047916716,5279.135498359967,True
REDRUTH,1881,24.603925587519583,7211.277814522311,True
REDRUTH,1881,38.63182547939433,9376.069325935696,True
REDRUTH,1881,8.564456525119244,13808.729536065612,True
PENZANCE,1881,0.0,0.0,False
PENZANCE,1881,22.22096258001284,6541.091350977031,True
PENZANCE,1881,57.690643843371234,4294.11578364405,True
PENZANCE,1881,11.353575968901351,8513.412326925074,True
PENZANCE,1881,16.843065110788068,14143.3811609172,True
PENZANCE,1881,3.7495413151014665,16866.121302415384,False
SCILLY ISLANDS,1881,0.0,0.0,False
WILLITON,1881,0.0,0.0,False
WILLITON,1881,1.6804797611821904,9548.026438215174,False
WILLITON,1881,31.105557506521393,17771.981545553026,True
WILLITON,1881,39.3101347753277,30571.3137816783,True
WILLITON,1881,17.772929000102355,24083.093718192235,True
WELLINGTON,1881,0.0,0.0,False
WELLINGTON,1881,43.297547770019285,5065.050844408223,True
WELLINGTON,1881,31.626920963755218,10766.741436506658,True
WELLINGTON,1881,91.58664737740996,13734.27844502557,True
TAUNTON,1881,0.0,0.0,False
TAUNTON,1881,28.038723625996138,11850.708690925809,True
TAUNTON,1881,82.91808538176569,6670.57941789319,True
TAUNTON,1881,46.54959592219908,9997.354294790832,True
TAUNTON,1881,36.1907366256316,15083.055190310828,True
BRIDGWATER,1881,0.0,0.0,False
BRIDGWATER,1881,4.1838947228586365,8360.142137296247,False
BRIDGWATER,1881,38.921684026701556,14073.409379964967,True
BRIDGWATER,1881,62.47101512446297,7757.802399990835,True
BRIDGWATER,1881,16.551413571902415,11326.507296764277,True
BRIDGWATER,1881,15.249730167137404,17943.14771330255,True
LANGPORT,1881,0.0,0.0,False
LANGPORT,1881,0.6229420397291466,8533.883845417557,False
LANGPORT,1881,18.418892660032434,15880.842465600534,True
CHARD,1881,0.0,0.0,False
CHARD,1881,9.074820018601491,9240.834725122317,True
CHARD,1881,43.39891946719322,7854.724392963802,True
CHARD,1881,21.2909975456148,8381.565144534014,True
YEOVIL,1881,0.0,0.0,False
YEOVIL,1881,66.43326539173115,7614.827167087844,True
YEOVIL,1881,26.14205732292737,8999.948726888731,True
YEOVIL,1881,49.09928147132376,6965.644624391599,True
YEOVIL,1881,32.71362806353276,11206.252053256663,True
WINCANTON,1881,0.0,0.0,False
WINCANTON,1881,2.4962955759418923,9575.477579642817,False
WINCANTON,1881,16.35290117528993,10337.301299322145,True
WINCANTON,1881,16.482292300267353,9962.15532638725,True
FROME,1881,0.0,0.0,False
FROME,1881,60.567210087568604,5721.13708461148,True
FROME,1881,46.40606175141422,11174.990606302126,True
FROME,1881,44.12545319933438,8398.920469248624,True
SHEPTON MALLET,1881,129.19992137334376,3575.385456587418,True
SHEPTON MALLET,1881,72.57632747911032,11267.285354494721,True
WELLS,1881,0.0,0.0,False
WELLS,1881,8.077015685604712,10624.587480799417,True
AXBRIDGE,1881,0.0,0.0,False
AXBRIDGE,1881,4.71302732313381,8934.974998738278,False
AXBRIDGE,1881,19.685908522888926,14325.320913338835,True
AXBRIDGE,1881,7.742188074943828,7321.8330038492795,True
AXBRIDGE,1881,10.935127208749746,14111.032855716549,True
CLUTTON,1881,0.0,0.0,False
CLUTTON,1881,19.54783189633625,6681.602461343916,True
CLUTTON,1881,52.381256630186876,9051.551983233676,True
CLUTTON,1881,33.49805302324261,10333.94653415554,True
BATH,1881,0.0,0.0,False
BATH,1881,74.70535116041387,6078.966717058723,True
BATH,1881,85.57300188337508,3916.245548771154,True
BATH,1881,96.18263027908075,6149.862018101498,True
BATH,1881,97.76648032739243,7026.743141545005,True
BATH,1881,27.204126280497547,8799.137281525047,True
KEYNSHAM,1881,0.0,0.0,False
KEYNSHAM,1881,43.90276892565186,5240.37637403752,True
KEYNSHAM,1881,13.046423919011986,7154.048791267212,True
KEYNSHAM,1881,8.257597167840824,5722.441352441405,True
BEDMINSTER,1881,0.0,0.0,False
BEDMINSTER,1881,409.03000574288893,5771.729413506368,True
BEDMINSTER,1881,338.4216474849854,15173.426697935167,True
BEDMINSTER,1881,228.215409237112,10668.142169814606,True
BRISTOL,1881,0.0,0.0,False
BRISTOL,1881,47.27144537006998,703.4927826726606,True
BRISTOL,1881,3.6649033931188644,1359.728753941356,False
BRISTOL,1881,52.14232303461968,1242.323523880233,True
BRISTOL,1881,36.21478400432965,1235.9440360069418,True
CHIPPING SODBURY,1881,0.0,0.0,False
CHIPPING SODBURY,1881,17.50995087933027,6769.672955982579,True
CHIPPING SODBURY,1881,54.200926711162346,8404.782455919707,True
CHIPPING SODBURY,1881,17.40830679915829,5517.910020949449,True
THORNBURY,1881,0.0,0.0,False
THORNBURY,1881,7.568996461593805,7453.0355664179015,True
THORNBURY,1881,5.91668939044036,14539.231008360142,True
DURSLEY,1881,0.0,0.0,False
DURSLEY,1881,37.16535159964155,7233.680314235154,True
